,Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
8712,11209,Hyundai Verna,Hyundai,Verna,8,48265,Dealer,Petrol,Automatic,17.01,1591,121.4,5,415000
8713,11210,Ford Endeavour,Ford,Endeavour,9,80000,Individual,Diesel,Manual,13.1,2499,141.0,7,500000
8714,11211,Hyundai i20,Hyundai,i20,2,23700,Individual,Petrol,Manual,18.6,1197,81.86,5,550000
8715,11212,Hyundai Elantra,Hyundai,Elantra,6,59000,Dealer,Petrol,Manual,16.3,1797,147.4,5,699000
8716,11215,Maruti Vitara,Maruti,Vitara,5,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,700000
8717,11217,Datsun GO,Datsun,GO,5,15000,Individual,Petrol,Manual,20.63,1198,67.0,5,320000
8718,11218,Maruti Swift Dzire,Maruti,Swift Dzire,10,70000,Individual,Petrol,Manual,17.5,1197,85.8,5,300000
8719,11220,Toyota Fortuner,Toyota,Fortuner,7,139830,Dealer,Diesel,Manual,13.0,2982,168.5,7,1675000
8720,11221,Lexus ES,Lexus,ES,4,24000,Dealer,Petrol,Automatic,22.37,2487,214.56,5,4700000
8721,11222,Ford Ecosport,Ford,Ecosport,8,71000,Dealer,Diesel,Manual,22.7,1498,89.84,5,475000
8722,11224,Maruti Swift,Maruti,Swift,4,30000,Individual,Petrol,Manual,22.0,1197,81.8,5,460000
8723,11225,Maruti Swift,Maruti,Swift,1,15000,Individual,Diesel,Manual,28.4,1248,74.0,5,700000
8724,11226,Hyundai i20,Hyundai,i20,4,11000,Dealer,Petrol,Manual,18.6,1197,81.83,5,740000
8725,11227,Hyundai Santro,Hyundai,Santro,11,60200,Individual,LPG,Manual,17.8,1086,63.0,5,150000
8726,11229,Maruti Alto,Maruti,Alto,7,80000,Individual,Petrol,Manual,22.74,796,47.3,5,210000
8727,11231,Maruti Swift Dzire,Maruti,Swift Dzire,3,70000,Individual,Diesel,Manual,28.4,1248,74.02,5,690000
8728,11232,Tata Tiago,Tata,Tiago,3,30000,Individual,Petrol,Manual,23.84,1199,84.0,5,400000
8729,11233,Honda City,Honda,City,8,8989,Dealer,Petrol,Manual,16.8,1497,116.3,5,525000
8730,11235,Hyundai Grand,Hyundai,Grand,3,35000,Individual,Diesel,Manual,24.0,1186,73.97,5,550000
8731,11236,Maruti Swift Dzire,Maruti,Swift Dzire,1,45000,Individual,CNG,Manual,26.55,1197,81.8,5,550000
8732,11237,Volkswagen Polo,Volkswagen,Polo,4,10000,Individual,Petrol,Manual,16.2,1199,74.0,5,500000
8733,11238,Maruti Alto,Maruti,Alto,5,13000,Individual,Petrol,Manual,22.74,796,47.3,5,250000
8734,11240,Hyundai i10,Hyundai,i10,9,26099,Dealer,Petrol,Manual,19.81,1086,68.05,5,239000
8735,11241,Ford Ecosport,Ford,Ecosport,5,55000,Dealer,Diesel,Manual,22.7,1498,89.84,5,750000
8736,11242,Hyundai i20,Hyundai,i20,7,43000,Dealer,Petrol,Manual,18.6,1197,81.83,5,450000
8737,11243,Hyundai i20,Hyundai,i20,6,87000,Individual,Petrol,Manual,18.6,1197,81.83,5,475000
8738,11246,Honda City,Honda,City,5,31975,Dealer,Petrol,Manual,17.8,1497,117.3,5,539000
8739,11249,Ford Ecosport,Ford,Ecosport,4,40000,Individual,Diesel,Manual,22.77,1498,98.59,5,888000
8740,11250,Mahindra KUV,Mahindra,KUV,4,100000,Individual,Diesel,Manual,25.32,1198,77.0,5,450000
8741,11251,Maruti Alto,Maruti,Alto,4,11000,Dealer,Petrol,Manual,24.7,796,47.3,5,285000
8742,11252,Mahindra Bolero,Mahindra,Bolero,10,160000,Individual,Diesel,Manual,13.6,2523,63.0,7,350000
8743,11255,Maruti Wagon R,Maruti,Wagon R,12,36259,Dealer,Petrol,Manual,18.9,998,67.1,5,129000
8744,11256,Hyundai i10,Hyundai,i10,10,30000,Individual,Petrol,Automatic,16.95,1197,78.9,5,225000
8745,11257,Hyundai Grand,Hyundai,Grand,5,36000,Dealer,Petrol,Manual,18.9,1197,82.0,5,379000
8746,11258,Maruti Celerio,Maruti,Celerio,4,4000,Individual,Petrol,Automatic,23.1,998,67.04,5,478000
8747,11259,Hyundai Grand,Hyundai,Grand,8,40000,Individual,Diesel,Manual,24.0,1120,70.0,5,350000
8748,11260,Hyundai Verna,Hyundai,Verna,12,25000,Individual,Petrol,Manual,13.9,1599,103.2,5,140000
8749,11261,Maruti Vitara,Maruti,Vitara,2,25000,Individual,Diesel,Manual,24.3,1248,88.5,5,800000
8750,11262,Maruti Swift,Maruti,Swift,7,67067,Dealer,Diesel,Manual,28.4,1248,74.0,5,425000
8751,11264,Maruti Swift,Maruti,Swift,5,90000,Individual,Diesel,Manual,25.2,1248,74.0,5,450000
8752,11265,Tata Safari,Tata,Safari,3,30000,Individual,Diesel,Manual,14.1,2179,153.86,7,1100000
8753,11266,Renault Duster,Renault,Duster,8,61000,Individual,Diesel,Manual,19.01,1461,108.45,5,500000
8754,11268,Honda Jazz,Honda,Jazz,4,78000,Dealer,Diesel,Manual,27.3,1498,98.6,5,635000
8755,11269,Maruti Wagon R,Maruti,Wagon R,10,78000,Dealer,CNG,Manual,26.2,998,58.2,5,210000
8756,11270,Maruti Swift Dzire,Maruti,Swift Dzire,2,9900,Individual,Diesel,Manual,28.4,1248,74.02,5,750000
8757,11272,Volkswagen Vento,Volkswagen,Vento,8,55000,Dealer,Petrol,Manual,15.04,1598,103.6,5,335000
8758,11273,Maruti Wagon R,Maruti,Wagon R,6,32000,Dealer,Petrol,Manual,18.9,998,67.1,5,350000
8759,11274,Hyundai Creta,Hyundai,Creta,3,85000,Individual,Diesel,Manual,19.67,1582,126.2,5,1150000
8760,11275,Volkswagen Vento,Volkswagen,Vento,5,28000,Dealer,Diesel,Automatic,22.15,1498,108.6,5,565000
8761,11276,Honda City,Honda,City,10,40833,Dealer,Petrol,Automatic,16.8,1497,118.0,5,375000
8762,11278,Renault Duster,Renault,Duster,8,70000,Individual,Diesel,Manual,19.01,1461,108.45,5,400000
8763,11279,Mahindra Bolero,Mahindra,Bolero,3,22000,Individual,Diesel,Manual,15.96,2523,62.1,7,780000
8764,11280,Hyundai Santro,Hyundai,Santro,8,40000,Individual,Petrol,Manual,17.92,1086,62.1,5,240000
8765,11281,Mahindra Scorpio,Mahindra,Scorpio,11,49000,Dealer,Diesel,Manual,12.05,2179,120.0,7,399000
8766,11282,Mahindra Bolero,Mahindra,Bolero,5,80000,Individual,Diesel,Manual,16.5,1493,70.0,7,650000
8767,11285,Maruti Alto,Maruti,Alto,4,18000,Individual,Petrol,Manual,24.7,796,47.3,5,270000
8768,11286,Maruti Alto,Maruti,Alto,5,30000,Individual,Petrol,Manual,23.95,998,67.05,5,300000
8769,11287,Hyundai Creta,Hyundai,Creta,2,40000,Individual,Diesel,Manual,20.5,1582,126.2,5,1500000
8770,11288,Hyundai Grand,Hyundai,Grand,4,29000,Individual,Petrol,Manual,18.9,1197,81.86,5,485000
8771,11289,Maruti Ciaz,Maruti,Ciaz,2,40000,Dealer,Petrol,Manual,20.73,1373,91.1,5,825000
8772,11291,Toyota Innova,Toyota,Innova,6,950000,Dealer,Diesel,Manual,12.99,2494,100.6,7,950000
8773,11293,Maruti Vitara,Maruti,Vitara,5,54287,Dealer,Diesel,Manual,24.3,1248,88.5,5,660000
8774,11294,Maruti Eeco,Maruti,Eeco,2,40000,Individual,CNG,Manual,21.94,1196,61.7,5,400000
8775,11295,Maruti Celerio,Maruti,Celerio,4,19000,Individual,Petrol,Manual,23.1,998,67.04,5,410000
8776,11296,Toyota Innova,Toyota,Innova,4,30000,Individual,Diesel,Manual,13.68,2393,147.8,7,1950000
8777,11297,Hyundai i20,Hyundai,i20,6,70000,Individual,Petrol,Manual,18.6,1197,81.83,5,444000
8778,11298,Maruti Wagon R,Maruti,Wagon R,5,68000,Dealer,CNG,Manual,26.2,998,58.2,5,320000
8779,11299,Maruti Ciaz,Maruti,Ciaz,3,10000,Individual,Petrol,Manual,20.73,1373,91.1,5,780000
8780,11300,Hyundai Verna,Hyundai,Verna,1,5000,Individual,Petrol,Manual,17.7,1497,113.42,5,816000
8781,11301,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,5,36000,Dealer,Diesel,Automatic,13.0,2143,204.0,5,2790000
8782,11302,Maruti Swift Dzire,Maruti,Swift Dzire,6,50000,Dealer,Petrol,Manual,20.85,1197,83.14,5,450000
8783,11303,Kia Seltos,Kia,Seltos,2,6076,Dealer,Petrol,Manual,16.8,1497,113.4,5,1149000
8784,11304,Honda City,Honda,City,2,15000,Individual,Diesel,Manual,25.6,1498,97.9,5,1050000
8785,11305,Ford Ecosport,Ford,Ecosport,7,80900,Dealer,Diesel,Manual,22.7,1498,89.84,5,475000
8786,11306,Toyota Innova,Toyota,Innova,7,15000,Individual,Diesel,Manual,12.99,2494,100.6,7,925000
8787,11307,Tata Hexa,Tata,Hexa,2,40000,Individual,Diesel,Manual,17.6,2179,153.86,7,1525000
8788,11308,Tata Tiago,Tata,Tiago,5,29035,Dealer,Petrol,Manual,23.84,1199,84.0,5,375000
8789,11309,Tata Safari,Tata,Safari,6,150000,Dealer,Diesel,Manual,14.1,2179,148.0,7,650000
8790,11310,Maruti Baleno,Maruti,Baleno,3,20000,Dealer,Petrol,Manual,21.01,1197,81.8,5,570000
8791,11311,Tata Safari,Tata,Safari,11,61000,Dealer,Diesel,Manual,13.93,2179,138.0,7,195000
8792,11312,Toyota Fortuner,Toyota,Fortuner,9,97000,Dealer,Diesel,Manual,13.0,2982,168.7,7,1299000
8793,11313,Maruti Alto,Maruti,Alto,6,49163,Dealer,Petrol,Manual,22.74,796,47.3,5,285000
8794,11314,Tata Nexon,Tata,Nexon,3,21000,Individual,Diesel,Manual,21.5,1497,108.5,5,900000
8795,11315,Honda WR-V,Honda,WR-V,2,13500,Individual,Petrol,Manual,17.5,1199,88.7,5,775000
8796,11316,Mahindra Bolero,Mahindra,Bolero,1,2500,Individual,Diesel,Manual,15.96,2523,63.0,9,800000
8797,11317,Maruti Alto,Maruti,Alto,13,60000,Individual,Petrol,Manual,19.7,796,46.3,5,97000
8798,11318,Maruti Alto,Maruti,Alto,3,10000,Individual,Petrol,Manual,23.95,998,67.05,5,320000
8799,11320,Maruti Swift,Maruti,Swift,3,40000,Individual,Petrol,Manual,22.0,1197,81.8,5,515000
8800,11321,Volkswagen Polo,Volkswagen,Polo,5,19000,Dealer,Petrol,Manual,16.2,1199,74.0,5,420000
8801,11323,Ford Ecosport,Ford,Ecosport,3,30000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000
8802,11324,Volkswagen Polo,Volkswagen,Polo,6,28500,Dealer,Diesel,Manual,20.14,1498,88.7,5,435000
8803,11325,Maruti Baleno,Maruti,Baleno,3,14000,Dealer,Diesel,Manual,27.39,1248,74.0,5,730000
8804,11327,Hyundai Verna,Hyundai,Verna,6,34105,Dealer,Diesel,Manual,23.9,1582,126.2,5,549000
8805,11328,Maruti Wagon R,Maruti,Wagon R,9,60000,Individual,Petrol,Manual,18.9,998,67.1,5,235000
8806,11330,BMW 7,BMW,7,3,16000,Dealer,Diesel,Automatic,16.77,2993,261.49,5,8200000
8807,11331,Datsun RediGO,Datsun,RediGO,4,27500,Individual,Petrol,Manual,22.7,799,53.64,5,206000
8808,11332,Datsun GO,Datsun,GO,6,36000,Dealer,Petrol,Manual,19.02,1198,67.05,7,290000
8809,11333,Maruti Wagon R,Maruti,Wagon R,18,150000,Individual,Petrol,Manual,18.9,998,67.1,5,65000
8810,11334,Mahindra Scorpio,Mahindra,Scorpio,9,120000,Individual,Diesel,Automatic,11.79,2179,120.0,8,600000
8811,11337,Toyota Innova,Toyota,Innova,9,120000,Individual,Diesel,Manual,12.99,2494,100.6,8,800000
8812,11338,Hyundai Grand,Hyundai,Grand,7,32000,Dealer,Petrol,Manual,18.9,1197,82.0,5,393000
8813,11339,Volkswagen Polo,Volkswagen,Polo,5,9700,Dealer,Diesel,Manual,20.14,1498,88.0,5,450000
8814,11340,Toyota Innova,Toyota,Innova,9,165000,Individual,Diesel,Manual,12.8,2494,102.0,7,850000
8815,11341,Mahindra Alturas,Mahindra,Alturas,3,13000,Individual,Diesel,Automatic,12.05,2157,178.49,7,2400000
8816,11342,Toyota Innova,Toyota,Innova,8,98000,Individual,Diesel,Manual,12.8,2494,102.0,8,1000000
8817,11344,Maruti Wagon R,Maruti,Wagon R,4,3192,Dealer,Petrol,Manual,20.51,998,67.04,5,415000
8818,11345,Hyundai Verna,Hyundai,Verna,2,15000,Individual,Petrol,Automatic,17.0,1591,121.3,5,1250000
8819,11346,Honda Jazz,Honda,Jazz,5,17012,Dealer,Petrol,Automatic,19.0,1199,88.7,5,540000
8820,11348,Maruti Swift Dzire,Maruti,Swift Dzire,8,60000,Individual,Petrol,Manual,19.1,1197,85.8,5,319000
8821,11349,Hyundai i10,Hyundai,i10,7,17800,Individual,Petrol,Manual,19.81,1086,68.05,5,325000
8822,11350,Renault Duster,Renault,Duster,9,70000,Individual,Diesel,Manual,19.01,1461,108.45,5,400000
8823,11351,Honda Jazz,Honda,Jazz,4,26000,Dealer,Petrol,Manual,18.7,1199,88.7,5,635000
8824,11353,Renault KWID,Renault,KWID,5,30000,Individual,Petrol,Manual,25.17,799,53.3,5,225000
8825,11354,Honda Jazz,Honda,Jazz,5,100000,Individual,Diesel,Manual,27.3,1498,98.6,5,500000
8826,11355,Honda Jazz,Honda,Jazz,5,16000,Dealer,Diesel,Manual,27.3,1498,98.6,5,725000
8827,11356,Volkswagen Polo,Volkswagen,Polo,7,85000,Individual,Petrol,Manual,16.47,1198,74.0,5,290000
8828,11358,Maruti Celerio,Maruti,Celerio,7,43500,Dealer,Petrol,Manual,23.1,998,67.04,5,319000
8829,11360,Maruti Swift,Maruti,Swift,1,1332,Dealer,Petrol,Manual,21.21,1197,81.8,5,625000
8830,11361,Maruti Swift,Maruti,Swift,8,55204,Dealer,Diesel,Manual,22.9,1248,74.0,5,475000
8831,11362,Hyundai i20,Hyundai,i20,10,50000,Individual,Diesel,Manual,23.0,1396,90.0,5,350000
8832,11363,Hyundai Verna,Hyundai,Verna,2,24500,Individual,Diesel,Manual,24.0,1396,88.76,5,1000000
8833,11365,Honda Amaze,Honda,Amaze,5,48649,Dealer,Diesel,Manual,25.8,1498,98.6,5,500000
8834,11366,Maruti Wagon R,Maruti,Wagon R,2,15000,Individual,Petrol,Manual,20.51,998,67.04,5,420000
8835,11368,Mahindra XUV500,Mahindra,XUV500,8,40000,Individual,Diesel,Manual,15.1,2179,140.0,7,850000
8836,11369,Tata Nexon,Tata,Nexon,2,40000,Individual,Diesel,Manual,21.5,1497,108.5,5,900000
8837,11371,Maruti Alto,Maruti,Alto,9,11500,Individual,Petrol,Manual,20.92,998,67.1,5,210000
8838,11373,Mahindra XUV500,Mahindra,XUV500,5,70000,Individual,Diesel,Automatic,16.0,2179,140.0,7,1030000
8839,11375,Maruti Eeco,Maruti,Eeco,9,56000,Dealer,Petrol,Manual,15.37,1196,73.0,7,175000
8840,11377,Maruti Swift,Maruti,Swift,6,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,425000
8841,11378,Ford Figo,Ford,Figo,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000
8842,11379,Mahindra XUV500,Mahindra,XUV500,4,60000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1250000
8843,11380,Maruti Ciaz,Maruti,Ciaz,6,65000,Individual,Diesel,Manual,28.09,1248,88.5,5,475000
8844,11381,Maruti Swift Dzire,Maruti,Swift Dzire,3,140000,Individual,Diesel,Manual,23.4,1248,74.0,5,550000
8845,11383,Renault KWID,Renault,KWID,2,7000,Individual,Petrol,Automatic,24.04,999,67.0,5,490000
8846,11384,Jaguar XF,Jaguar,XF,7,19000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2100000
8847,11386,Honda City,Honda,City,16,90000,Individual,Petrol,Manual,13.0,1343,90.0,5,125000
8848,11387,Maruti Swift,Maruti,Swift,14,70000,Individual,Diesel,Manual,17.8,1248,75.0,5,120000
8849,11388,Hyundai Grand,Hyundai,Grand,5,34000,Dealer,Petrol,Manual,18.9,1197,82.0,5,410000
8850,11389,Tata Safari,Tata,Safari,3,60000,Individual,Diesel,Manual,14.1,2179,147.94,7,1100000
8851,11391,Volkswagen Vento,Volkswagen,Vento,5,29432,Dealer,Diesel,Manual,22.27,1498,108.6,5,449000
8852,11392,Honda Jazz,Honda,Jazz,5,49000,Dealer,Petrol,Manual,16.6,1199,88.51,5,499000
8853,11394,Maruti Swift Dzire,Maruti,Swift Dzire,3,15000,Individual,Petrol,Automatic,21.21,1197,81.8,5,680000
8854,11395,Hyundai Verna,Hyundai,Verna,14,120000,Individual,Diesel,Manual,16.8,1493,110.0,5,120000
8855,11396,Maruti Swift Dzire,Maruti,Swift Dzire,8,60500,Individual,Diesel,Manual,23.4,1248,74.0,5,450000
8856,11397,Maruti Ignis,Maruti,Ignis,3,15000,Individual,Petrol,Manual,20.89,1197,81.8,5,550000
8857,11398,Maruti Vitara,Maruti,Vitara,4,90000,Individual,Diesel,Manual,24.3,1248,88.5,5,750000
8858,11399,Ford Freestyle,Ford,Freestyle,3,50000,Individual,Diesel,Manual,24.4,1498,98.63,5,730000
8859,11400,Maruti Eeco,Maruti,Eeco,6,70000,Individual,Petrol,Manual,15.37,1196,73.0,5,250000
8860,11402,Mahindra Bolero,Mahindra,Bolero,7,225000,Individual,Diesel,Manual,15.96,2523,63.0,9,380000
8861,11403,Volkswagen Polo,Volkswagen,Polo,8,35000,Individual,Petrol,Manual,16.47,1198,73.9,5,335000
8862,11404,Toyota Innova,Toyota,Innova,10,180000,Individual,Diesel,Manual,12.8,2494,102.0,7,660000
8863,11405,Hyundai Grand,Hyundai,Grand,1,5600,Individual,Petrol,Manual,18.9,1197,81.86,5,580000
8864,11406,Tata Nexon,Tata,Nexon,3,50000,Individual,Diesel,Automatic,21.5,1497,108.5,5,1020000
8865,11407,Hyundai i20,Hyundai,i20,6,23114,Dealer,Petrol,Manual,18.6,1197,81.83,5,525000
8866,11409,Honda City,Honda,City,14,75075,Dealer,Petrol,Manual,17.7,1497,78.0,5,200000
8867,11410,Datsun GO,Datsun,GO,1,15000,Individual,Petrol,Manual,19.02,1198,67.05,5,560000
8868,11411,Hyundai Grand,Hyundai,Grand,7,50000,Dealer,Diesel,Manual,24.0,1120,70.0,5,350000
8869,11412,Honda Jazz,Honda,Jazz,9,46967,Dealer,Petrol,Manual,16.7,1198,88.8,5,259000
8870,11413,Tata Safari,Tata,Safari,10,40000,Individual,Diesel,Manual,13.93,2179,138.0,7,450000
8871,11414,Renault Duster,Renault,Duster,7,50000,Dealer,Diesel,Manual,20.45,1461,83.8,5,495000
8872,11415,Hyundai Verna,Hyundai,Verna,9,40000,Individual,Petrol,Manual,17.1,1591,121.3,5,389000
8873,11416,Hyundai Grand,Hyundai,Grand,7,15000,Individual,Petrol,Manual,18.9,1197,82.0,5,500000
8874,11417,Ford Ecosport,Ford,Ecosport,4,14636,Dealer,Petrol,Manual,15.9,1496,120.69,5,725000
8875,11418,Skoda Octavia,Skoda,Octavia,4,31111,Dealer,Diesel,Automatic,19.5,1968,141.0,5,1399000
8876,11419,Mahindra KUV100,Mahindra,KUV100,3,20000,Individual,Petrol,Manual,18.15,1198,82.0,6,380000
8877,11421,Toyota Innova,Toyota,Innova,9,250000,Individual,Petrol,Manual,12.4,1998,132.0,8,800000
8878,11422,Hyundai i10,Hyundai,i10,12,50000,Dealer,Petrol,Manual,19.81,1086,68.05,5,191000
8879,11423,Maruti Swift Dzire,Maruti,Swift Dzire,8,70000,Dealer,Diesel,Manual,23.4,1248,74.0,5,340000
8880,11424,Hyundai i20,Hyundai,i20,10,38225,Dealer,Petrol,Manual,18.5,1197,80.0,5,240000
8881,11425,Volkswagen Polo,Volkswagen,Polo,4,18000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,830000
8882,11428,Maruti Vitara,Maruti,Vitara,3,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,735000
8883,11430,Maruti Eeco,Maruti,Eeco,3,20000,Individual,Petrol,Manual,15.37,1196,73.0,5,400000
8884,11431,Honda City,Honda,City,6,56210,Dealer,Diesel,Manual,26.0,1498,98.6,5,875000
8885,11432,Datsun GO,Datsun,GO,6,45000,Individual,Petrol,Manual,19.44,1198,67.0,7,275000
8886,11434,Maruti Swift,Maruti,Swift,5,65000,Dealer,Diesel,Manual,22.9,1248,74.0,5,399000
8887,11435,Hyundai i20,Hyundai,i20,2,25000,Individual,Petrol,Manual,18.6,1197,81.86,5,660000
8888,11436,Honda City,Honda,City,14,44621,Dealer,Petrol,Manual,13.0,1343,90.0,5,300000
8889,11437,Honda Jazz,Honda,Jazz,3,44503,Dealer,Petrol,Manual,18.7,1199,88.7,5,600000
8890,11438,Maruti Wagon R,Maruti,Wagon R,4,60000,Individual,CNG,Manual,26.6,998,58.16,5,320000
8891,11440,Honda Amaze,Honda,Amaze,6,59000,Dealer,Petrol,Manual,18.0,1198,86.7,5,399000
8892,11441,Maruti Ignis,Maruti,Ignis,3,16000,Individual,Petrol,Automatic,20.89,1197,81.8,5,500000
8893,11442,Maruti Celerio,Maruti,Celerio,6,11668,Individual,Petrol,Manual,23.1,998,67.04,5,325000
8894,11443,Mahindra Thar,Mahindra,Thar,2,23000,Individual,Diesel,Manual,16.55,2498,105.0,6,1000000
8895,11445,Maruti Baleno,Maruti,Baleno,6,29000,Dealer,Diesel,Manual,27.39,1248,74.0,5,550000
8896,11447,Tata Safari,Tata,Safari,11,120000,Individual,Diesel,Manual,11.57,2179,138.1,7,200000
8897,11448,Hyundai Creta,Hyundai,Creta,3,105692,Dealer,Diesel,Manual,19.67,1582,126.2,5,1350000
8898,11450,Honda Civic,Honda,Civic,14,60000,Individual,Petrol,Manual,13.5,1799,130.0,5,200000
8899,11451,Maruti Celerio,Maruti,Celerio,4,40000,Individual,Petrol,Automatic,23.1,998,67.04,5,420000
8900,11452,Maruti Vitara,Maruti,Vitara,4,100000,Individual,Diesel,Manual,24.3,1248,88.5,5,760000
8901,11454,Maruti Ertiga,Maruti,Ertiga,8,44500,Dealer,Petrol,Manual,19.01,1462,103.26,7,470000
8902,11455,Maruti Swift,Maruti,Swift,6,62500,Individual,Diesel,Manual,25.2,1248,74.0,5,460000
8903,11456,Ford Ecosport,Ford,Ecosport,3,54400,Dealer,Diesel,Manual,21.7,1498,98.96,5,870000
8904,11457,Toyota Innova,Toyota,Innova,11,48000,Dealer,Diesel,Manual,12.8,2494,102.0,8,525000
8905,11458,Maruti Swift Dzire,Maruti,Swift Dzire,2,7000,Dealer,Diesel,Manual,28.4,1248,74.02,5,890000
8906,11459,BMW 3,BMW,3,6,39000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,1890000
8907,11460,Mahindra XUV500,Mahindra,XUV500,6,40000,Individual,Diesel,Manual,15.1,2179,140.0,7,700000
8908,11462,Maruti Swift Dzire,Maruti,Swift Dzire,3,100000,Individual,Diesel,Manual,28.4,1248,74.02,5,900000
8909,11464,Maruti Swift Dzire,Maruti,Swift Dzire,8,70000,Individual,Petrol,Manual,19.1,1197,85.8,5,350000
8910,11469,Renault Triber,Renault,Triber,2,23000,Individual,Petrol,Manual,20.0,999,72.0,7,550000
8911,11470,Maruti Alto,Maruti,Alto,11,72000,Individual,CNG,Manual,26.83,796,38.4,5,125000
8912,11471,Skoda Rapid,Skoda,Rapid,9,80000,Individual,Diesel,Manual,20.5,1598,103.5,5,400000
8913,11472,Maruti Baleno,Maruti,Baleno,2,6500,Individual,Petrol,Manual,21.1,998,100.5,5,730000
8914,11473,Hyundai i10,Hyundai,i10,7,36976,Dealer,Petrol,Manual,19.81,1086,68.05,5,259000
8915,11474,Renault KWID,Renault,KWID,5,10000,Individual,Petrol,Manual,25.17,799,53.3,5,220000
8916,11476,Ford Endeavour,Ford,Endeavour,5,120000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,2100000
8917,11477,Hyundai Grand,Hyundai,Grand,7,50000,Individual,Petrol,Manual,18.9,1197,82.0,5,400000
8918,11479,Honda City,Honda,City,7,85000,Individual,Diesel,Manual,26.0,1498,98.6,5,520000
8919,11480,Renault KWID,Renault,KWID,5,27000,Dealer,Petrol,Manual,25.17,799,53.3,5,350000
8920,11481,Tata Tiago,Tata,Tiago,3,27120,Dealer,Petrol,Manual,23.84,1199,84.0,5,460000
8921,11482,Maruti Swift,Maruti,Swift,3,37000,Dealer,Diesel,Automatic,28.4,1248,74.0,5,775000
8922,11483,Mahindra XUV500,Mahindra,XUV500,4,25000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1150000
8923,11484,Maruti Swift Dzire,Maruti,Swift Dzire,3,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,600000
8924,11485,Honda City,Honda,City,5,122000,Individual,Diesel,Manual,26.0,1498,98.6,5,800000
8925,11487,Mahindra Bolero,Mahindra,Bolero,3,32525,Dealer,Diesel,Manual,16.5,1493,70.0,7,765000
8926,11488,Maruti Swift Dzire,Maruti,Swift Dzire,3,20000,Individual,Diesel,Manual,28.4,1248,74.02,5,710000
8927,11489,Ford Figo,Ford,Figo,9,62230,Dealer,Diesel,Manual,20.0,1399,68.05,5,325000
8928,11490,Maruti Alto,Maruti,Alto,12,68000,Individual,Petrol,Manual,19.7,796,46.3,5,130000
8929,11491,Maruti Alto,Maruti,Alto,13,35000,Individual,Petrol,Manual,19.7,796,46.3,5,140000
8930,11492,Honda City,Honda,City,8,38000,Dealer,Petrol,Manual,16.8,1497,116.3,5,450000
8931,11493,Hyundai i10,Hyundai,i10,9,45160,Dealer,Petrol,Manual,20.36,1197,78.9,5,250000
8932,11495,Honda City,Honda,City,7,35000,Dealer,Diesel,Manual,26.0,1498,98.6,5,511000
8933,11496,Hyundai i10,Hyundai,i10,8,61500,Dealer,Petrol,Automatic,16.95,1197,78.9,5,370000
8934,11497,Mahindra Bolero,Mahindra,Bolero,3,45000,Individual,Diesel,Manual,16.5,1493,70.0,7,620000
8935,11498,Maruti Swift,Maruti,Swift,6,50000,Individual,Diesel,Manual,25.2,1248,74.0,5,550000
8936,11500,Honda Amaze,Honda,Amaze,2,47001,Dealer,Diesel,Manual,25.8,1498,98.6,5,549000
8937,11501,Ford Figo,Ford,Figo,11,80000,Individual,Diesel,Manual,20.0,1399,68.0,5,210000
8938,11502,Ford Figo,Ford,Figo,7,88000,Individual,Diesel,Manual,20.0,1399,68.05,5,240000
8939,11503,Datsun RediGO,Datsun,RediGO,3,14001,Dealer,Petrol,Automatic,23.0,999,67.0,5,349000
8940,11504,Hyundai Grand,Hyundai,Grand,6,69000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,475000
8941,11505,Hyundai Santro,Hyundai,Santro,13,70000,Dealer,Petrol,Manual,17.92,1086,62.1,5,150000
8942,11506,Toyota Innova,Toyota,Innova,2,50000,Individual,Diesel,Manual,13.68,2393,147.8,8,1526000
8943,11507,Maruti Swift Dzire,Maruti,Swift Dzire,4,70000,Individual,Diesel,Manual,28.4,1248,74.02,5,648000
8944,11508,Honda City,Honda,City,5,80000,Individual,Petrol,Manual,17.8,1497,117.3,5,785000
8945,11509,Maruti Swift,Maruti,Swift,6,25000,Individual,Petrol,Manual,20.4,1197,81.8,5,460000
8946,11510,Renault KWID,Renault,KWID,3,25000,Dealer,Petrol,Automatic,24.04,999,67.0,5,370000
8947,11511,Ford Ecosport,Ford,Ecosport,6,142000,Dealer,Diesel,Manual,21.7,1498,98.96,5,525000
8948,11513,Volkswagen Vento,Volkswagen,Vento,2,10000,Dealer,Petrol,Automatic,18.19,1197,103.2,5,1150000
